char_count,word_count,avg_word_length,line_count,whitespace_ratio,entropy,uppercase_ratio,digit_ratio,special_char_ratio,number_count,number_mean,number_std,number_max,large_number_count,empty_line_ratio,date_count,email_count,url_count,fraud_score,risk_level,is_anomaly,batch_id,file_id,document_type
42420.0,6166.0,5.827440804411288,791.0,0.13420556341348422,4.9774916534721765,0.05902876001885903,0.0746110325318246,0.04801980198019802,547.0,54.40640987202926,161.79232211374253,989.0,0.0,0.021491782553729456,36.0,0.0,4.0,100.0,critical,1,BATCH-20260207-3B1151,0de172bddb85c66861d7ce70bcaf3d45a464fd052dc9dc8d80310fc6e99f9bd0,pdf
86895.0,13159.0,5.601033513184892,1770.0,0.13135393290753208,4.871135161701026,0.05824270671500086,0.024615915760400484,0.05525058979227804,526.0,1563.0786901140684,21531.548732756342,450000.0,5.0,0.013559322033898305,0.0,1.0,1.0,100.0,critical,1,BATCH-20260207-FD859B,f1398d3204944e8dd809c621a8cae7cbf776412da321463794d0c5a53a5c806b,pdf
101949.0,15822.0,5.440841865756542,2093.0,0.13507734259286505,4.957455647112168,0.04643498219698084,0.03650845030358316,0.06740625214568069,944.0,109.08274459745763,178.0479593754399,991.0,0.0,0.008600095556617296,0.0,0.0,4.0,100.0,critical,1,BATCH-20260207-72E49B,f43a9d01967aa6254800a3d3878acdc8d978f10d1ba55a96e304f47fb139bb37,pdf
43373.0,6687.0,5.484970838941229,1062.0,0.12989647937657067,4.895188074624702,0.048278883176169504,0.03603624374610933,0.05406589352823185,315.0,44.41067619047619,141.16687352490575,883.0,0.0,0.00847457627118644,2.0,0.0,1.0,100.0,critical,1,BATCH-20260207-557834,20466ba8f016cccf1f2a337d29824cf686426551ee89cabc0f4042df6f9a154f,pdf
86895.0,13159.0,5.601033513184892,1770.0,0.13135393290753208,4.871135161701026,0.05824270671500086,0.024615915760400484,0.05525058979227804,526.0,1563.0786901140684,21531.548732756342,450000.0,5.0,0.013559322033898305,0.0,1.0,1.0,100.0,critical,1,BATCH-20260207-4ED045,f1398d3204944e8dd809c621a8cae7cbf776412da321463794d0c5a53a5c806b,pdf
71766.0,10818.0,5.6283046773895355,1442.0,0.13137140149931723,4.974281315345298,0.06861187749073377,0.03016748878298916,0.05579243652983307,533.0,39.49510675422139,105.62789884039023,839.0,0.0,0.016643550624133148,0.0,3.0,6.0,100.0,critical,1,BATCH-20260207-10E92D,823600f8ba8eb70270fcd629dc3fd1e28a20ca25d3a0073be31596c3a83204da,pdf
43373.0,6687.0,5.484970838941229,1062.0,0.12989647937657067,4.895188074624702,0.048278883176169504,0.03603624374610933,0.05406589352823185,315.0,44.41067619047619,141.16687352490575,883.0,0.0,0.00847457627118644,2.0,0.0,1.0,100.0,critical,1,BATCH-20260207-75457C,20466ba8f016cccf1f2a337d29824cf686426551ee89cabc0f4042df6f9a154f,pdf
221.0,27.0,7.185185185185185,11.0,0.07692307692307693,5.143894435733497,0.18099547511312217,0.08144796380090498,0.07239819004524888,3.0,5.666666666666667,6.599663291074443,15.0,0.0,0.09090909090909091,1.0,1.0,0.0,100.0,critical,1,BATCH-20260206-85DE73,05d7787604d5dfd688c486b830a5cd73b6445318dcad5185442983ed2fa5fade,pdf
191.0,24.0,6.958333333333333,10.0,0.07853403141361257,5.216962881979108,0.18848167539267016,0.08900523560209424,0.06282722513089005,2.0,8.0,7.0,15.0,0.0,0.1,1.0,1.0,0.0,100.0,critical,1,BATCH-20260206-C0685D,3ebb64585061adebfd9982bf2ef80fab74f5632e3f32359208e4681e9d07bdcc,pdf
